***NAMEDLABELSIDS***	_	p	i	e	r	v	n	k	,	6	1	y	a	s	o	l	d	w	j	t	h	b	x	c	u	.	2	9	m	f	g	5	3	0	-	'	`	q	8	z	&	7	4	%	$	;	:	/	{	}	*	(	)	?	@	£	>	<	]
bigr:c-	0.00000000000000000000 0.03959922119975090027 0.07647760491818189621 0.04073699191212654114 0.20718549191951751709 0.06063941586762666702 0.05397440586239099503 0.06204688572324812412 0.04992607701569795609 0.06170960818417370319 0.23040601611137390137 0.05744738178327679634 0.09396984241902828217 0.01250020414590835571 0.06857886794023215771 0.05306643620133399963 0.05785439349710941315 0.06233936292119324207 0.06268469453789293766 0.05226115696132183075 0.06332028703764081001 0.06046963622793555260 0.06348590005654841661 0.07597865909337997437 0.07927338406443595886 0.05784129444509744644 0.06315903633367270231 0.07834387570619583130 0.05135559197515249252 0.09168687835335731506 0.06276944000273942947 0.06338510569185018539 0.06308455532416701317 0.06341445795260369778 0.04981890879571437836 0.06274700770154595375 0.06340771750546991825 0.06301545747555792332 0.06331209489144384861 0.06328777107410132885 0.06337447464466094971 0.06336071027908474207 0.06332819070667028427 0.06339345825836062431 0.06337987573351711035 0.06333929672837257385 0.06324833957478404045 0.06337709445506334305 0.06336969370022416115 0.06336156826000660658 0.06336832651868462563 0.06335900991689413786 0.06332821911200881004 0.06333233066834509373 0.06336833222303539515 0.06336935213766992092 0.06336836924310773611 0.06336839043069630861 0.06336839112918823957
bigr:-9	0.00000000000000000000 0.07246601814404129982 0.06852726778015494347 0.06715996749699115753 0.07079623732715845108 0.07356362557038664818 0.07245510886423289776 0.07370199356228113174 0.07257044711150228977 0.11530373245477676392 0.11426300555467605591 0.07378631155006587505 0.06365127395838499069 0.07395222503691911697 0.07190248928964138031 0.07403873640578240156 0.07448087853845208883 0.07385581498965620995 0.07438824267592281103 0.07423605350777506828 0.07434116618242114782 0.07462847389979287982 0.07464009098475798965 0.07465472782496362925 0.07404311734717339277 0.07412134553305804729 0.07445360475685447454 0.07312137098051607609 0.07470125221880152822 0.07460871216608211398 0.07467248215107247233 0.07444994279649108648 0.07449234649538993835 0.13281067088246345520 0.07445129600819200277 0.07470066886162385345 0.07468862779205664992 0.07465831108856946230 0.07278315280564129353 0.07469522213796153665 0.07469317060895264149 0.07421543332748115063 0.07458580768434330821 0.07471597974654287100 0.07459697593003511429 0.07463653746526688337 0.07468394772149622440 0.07468339119805023074 0.07469266880070790648 0.07469279359793290496 0.07469269749708473682 0.07469494524411857128 0.07466938457218930125 0.07469346071593463421 0.07469312375178560615 0.07469339179806411266 0.07469334045890718699 0.07469345489516854286 0.07469356473302468657
bigr:91	0.00000000000000000000 -0.68118539825081825256 -0.67409954499453306198 -0.67366966791450977325 -0.67511661257594823837 -0.68017767369747161865 -0.67703661788254976273 -0.68190222792327404022 -0.40943256020545959473 -0.69681008905172348022 -0.71981465071439743042 -0.68066624365746974945 -0.67145384475588798523 -0.67620515543967485428 -0.66770350653678178787 -0.67137487884610891342 -0.67299860808998346329 -0.67174859438091516495 -0.67288501095026731491 -0.66983024822548031807 -0.66824310505762696266 -0.67045276612043380737 -0.66963535081595182419 -0.66939669847488403320 -0.66767268348485231400 -0.48023223876953125000 -0.68342962861061096191 -0.74166854470968246460 -0.67142583616077899933 -0.66870162216946482658 -0.66978510282933712006 -0.68393336422741413116 -0.65218394156545400620 -0.69607635587453842163 -0.62639117240905761719 -0.66987925348803400993 -0.66918161418288946152 -0.66999148577451705933 -0.68364365398883819580 -0.67008243408054113388 -0.67005147691816091537 -0.63637553155422210693 -0.66386220103595405817 -0.67267637979239225388 -0.66992839612066745758 -0.67033611424267292023 -0.67013138486072421074 -0.67613299656659364700 -0.67008615983650088310 -0.67008474003523588181 -0.67008495004847645760 -0.67010113783180713654 -0.65593089070171117783 -0.67008260497823357582 -0.67008090019226074219 -0.67007726896554231644 -0.67007820727303624153 -0.67007685406133532524 -0.67007554415613412857
bigr:-h	0.00000000000000000000 0.11430220073089003563 0.45745300501585006714 -0.12700056284666061401 0.09241487644612789154 0.11545781698077917099 0.08949162624776363373 0.11577752046287059784 0.10956672765314579010 0.11535190138965845108 0.11538584111258387566 0.11262662010267376900 -0.14633453637361526489 0.11248503718525171280 0.49984862655401229858 0.11546569596976041794 0.11737245437689125538 0.11612256593070924282 0.11721625761128962040 0.10913291759788990021 0.11745017557404935360 0.11769417580217123032 0.11777806258760392666 0.11783403228037059307 0.12693817308172583580 0.11683800793252885342 0.11778316996060311794 0.11776483221910893917 0.11754152225330471992 0.11779127176851034164 0.11787184514105319977 0.11780339176766574383 0.11779139423742890358 0.11774122947826981544 0.11585885612294077873 0.11759019503369927406 0.11785606038756668568 0.11773227341473102570 0.11783632938750088215 0.11784593411721289158 0.11783881927840411663 0.11780415661633014679 0.11782384011894464493 0.11784554366022348404 0.11769292969256639481 0.11769448150880634785 0.11782608251087367535 0.11785185965709388256 0.11783818132244050503 0.11783898202702403069 0.11783801694400608540 0.11784427799284458160 0.11783463065512478352 0.11779787670820951462 0.11783968214876949787 0.11784089473076164722 0.11784058716148138046 0.11784103559330105782 0.11784152081236243248
bigr:uj	0.00000000000000000000 0.01113292761147022247 0.99336243793368339539 -0.08012693002820014954 0.01230942457914352417 0.02730701677501201630 0.02297238819301128387 0.02068200800567865372 0.02384142018854618073 0.02923172013834118843 0.02934886328876018524 0.02767021069303154945 -0.00299030542373657227 0.00303854420781135559 0.01714778132736682892 0.01846788637340068817 0.01936954818665981293 0.03079456556588411331 0.02973397541791200638 0.01312538050115108490 0.02604062948375940323 0.02875584131106734276 0.03156701871193945408 0.02580775506794452667 0.01618749648332595825 0.03037770208902657032 0.03178789815865457058 0.03180177253670990467 0.03149809478782117367 0.03044656687416136265 0.02631193632259964943 0.03180949133820831776 0.03178985347039997578 0.03186372574418783188 0.03077061730436980724 0.03169902623631060123 0.03184521151706576347 0.03179210494272410870 0.03178581688553094864 0.03168130805715918541 0.03176423301920294762 0.03179016755893826485 0.03178860736079514027 0.03177346475422382355 0.03163564251735806465 0.03176420740783214569 0.03174342634156346321 0.03179126256145536900 0.03175733331590890884 0.03176815668120980263 0.03176836017519235611 0.03176939580589532852 0.03173176804557442665 0.03175181592814624310 0.03176843677647411823 0.03176871663890779018 0.03176862187683582306 0.03176871221512556076 0.03176880907267332077
bigr:ji	0.00000000000000000000 -0.39586971700191497803 -0.31586426543071866035 -0.33855672553181648254 -0.36302078515291213989 -0.36110216751694679260 -0.41899330914020538330 -0.32427427824586629868 -0.31622596271336078644 -0.31592221534810960293 -0.31584580498747527599 -0.31519347103312611580 -0.29724906384944915771 -0.41480594873428344727 -0.32829981483519077301 -0.34899363666772842407 -0.37323150783777236938 -0.31486608623526990414 -0.31506583676673471928 -0.05995067954063415527 -0.28491940349340438843 -0.31923104589805006981 -0.31615042965859174728 -0.38107813894748687744 -0.31443275848869234324 -0.31451206258498132229 -0.31460878055077046156 -0.31460026709828525782 -0.25443970784544944763 -0.32456348184496164322 -0.33704591542482376099 -0.31460035545751452446 -0.31460971094202250242 -0.31456692051142454147 -0.31475277268327772617 -0.31474170973524451256 -0.31456602213438600302 -0.31484098487999290228 -0.31461523042526096106 -0.31908003892749547958 -0.31461736466735601425 -0.31461101584136486053 -0.31461104180198162794 -0.31463610054925084114 -0.31459233618807047606 -0.31462217983789741993 -0.31461585569195449352 -0.31460965052247047424 -0.31462314887903630733 -0.31462332711089402437 -0.31462455180007964373 -0.31461763067636638880 -0.31463084218557924032 -0.31462144828401505947 -0.31462451734114438295 -0.31462314713280647993 -0.31462436390575021505 -0.31462433724664151669 -0.31462424609344452620
bigr:15	0.00000000000000000000 -0.68485734611749649048 -0.67698362469673156738 -0.67495916411280632019 -0.67534670233726501465 -0.67929551377892494202 -0.67610495164990425110 -0.67906697839498519897 0.11387240886688232422 -0.64066219434607774019 -0.61981449276208877563 -0.67822707444429397583 -0.66778630018234252930 -0.66956262663006782532 -0.65944859758019447327 -0.66210087947547435760 -0.66253390349447727203 -0.66163035668432712555 -0.66272596642374992371 -0.66037028469145298004 -0.65610234066843986511 -0.65785537473857402802 -0.65728163905441761017 -0.65723035391420125961 -0.65590942837297916412 -0.58100496605038642883 -0.66019406169652938843 -0.66462728008627891541 -0.66116346418857574463 -0.65619340725243091583 -0.65686885267496109009 -0.64280122239142656326 -0.62267643027007579803 -0.43018174171447753906 -0.63303127512335777283 -0.65651551447808742523 -0.65672142058610916138 -0.65717078186571598053 -0.69092078506946563721 -0.65722114872187376022 -0.65719508565962314606 -0.64202108229801524431 -0.62127938494086265564 -0.66216300241649150848 -0.65696206782013177872 -0.64316985849291086197 -0.65727337542921304703 -0.64569816179573535919 -0.65719475410878658295 -0.65719116479158401489 -0.65719324722886085510 -0.65714238490909337997 -0.64362302678637206554 -0.65718351677060127258 -0.65718015935271978378 -0.65717234741896390915 -0.65717348083853721619 -0.65717011690139770508 -0.65716685168445110321
bigr:-p	0.00000000000000000000 0.02413102984428405762 0.04333156347274780273 -0.25311264395713806152 1.69301941990852355957 0.20660661347210407257 0.20741755329072475433 0.20807310938835144043 0.19844778813421726227 0.20481195859611034393 0.20504502579569816589 0.20486690662801265717 0.66985586285591125488 0.19653954170644283295 0.18632268905639648438 0.27126889675855636597 0.21437167096883058548 0.20928516518324613571 0.21156546752899885178 0.19090931490063667297 0.21973859006538987160 0.21332863811403512955 0.21426758915185928345 0.21503653656691312790 0.29876121878623962402 0.20198994316160678864 0.21427861601114273071 0.21425060182809829712 0.21260914951562881470 0.21425716206431388855 0.21498917229473590851 0.21438458748161792755 0.21432706899940967560 0.21426428388804197311 0.21315803378820419312 0.21412067767232656479 0.21465309336781501770 0.21431352477520704269 0.21445201896131038666 0.21451193187385797501 0.21448125783354043961 0.21437408681958913803 0.21444398723542690277 0.21449911128729581833 0.21394814923405647278 0.21416071150451898575 0.21446723677217960358 0.21455994620919227600 0.21447385475039482117 0.21447668131440877914 0.21447641775012016296 0.21449739299714565277 0.21444146055728197098 0.21445842925459146500 0.21448546648025512695 0.21449367608875036240 0.21449042763561010361 0.21449278667569160461 0.21449529100209474564
bigr:f,	0.00000000000000000000 -0.19753117347136139870 -0.20225533982738852501 -0.20619095303118228912 -0.20383962336927652359 -0.19773635105229914188 -0.19805204099975526333 -0.19669828005135059357 -0.19750010524876415730 -0.19720939663238823414 -0.19748737802729010582 -0.19683102529961615801 -0.19909513089805841446 -0.19765561376698315144 -0.19824520684778690338 -0.19768013735301792622 -0.19628659158479422331 -0.19643024238757789135 -0.19627734727691859007 -0.19679407926741987467 -0.19584879325702786446 -0.19577058753930032253 -0.19580611085984855890 -0.19698379817418754101 -0.19648148433770984411 -0.19577320478856563568 -0.19587680237600579858 -0.19577874243259429932 -0.19586557918228209019 -0.19573131762444972992 -0.19582354091107845306 -0.19584102206863462925 -0.19579531298950314522 -0.19805726851336658001 -0.19579837931087240577 -0.17705358378589153290 -0.19574847369221970439 -0.19574398774420842528 -0.19580859370762482285 -0.19574827322503551841 -0.19574298750376328826 -0.19576105021405965090 -0.19581172033213078976 -0.19569239125121384859 -0.19603314646519720554 -0.19574422831647098064 -0.19575196475489065051 -0.19574444188037887216 -0.19574487250065430999 -0.19574157509487122297 -0.19574277452193200588 -0.19573608809150755405 -0.19576151011278852820 -0.19574387493776157498 -0.19574085489148274064 -0.19575033528963103890 -0.19573988014599308372 -0.19573939510155469179 -0.19573896611109375954
bigr:kh	0.00000000000000000000 0.13488001725636422634 -0.02864760160446166992 -0.01515106856822967529 0.12420218810439109802 0.13564371271058917046 0.11938252486288547516 0.13531160075217485428 0.12354863062500953674 0.13537933491170406342 0.13566650031134486198 0.12883171997964382172 0.43526892364025115967 0.12958268355578184128 0.22508905082941055298 0.13533765962347388268 0.13612280157394707203 0.13617804576642811298 0.13640658522490411997 0.12623825203627347946 0.13677383877802640200 0.13655856787227094173 0.13683185656554996967 0.13686736242379993200 0.13426558743230998516 0.13519065384753048420 0.13674064597580581903 0.13673571031540632248 0.18119885399937629700 0.13658423244487494230 0.13669491652399301529 0.13674627023283392191 0.13671295577660202980 0.13675471674650907516 0.13593691366259008646 0.13637600082438439131 0.13678356318268924952 0.13672407355625182390 0.13672987394966185093 0.13672601152211427689 0.13668199302628636360 0.13673822768032550812 0.13673980161547660828 0.13676220248453319073 0.13677617255598306656 0.13667390914633870125 0.13670815760269761086 0.13673122366890311241 0.13672016246709972620 0.13672049751039594412 0.13672407867852598429 0.13670278468634933233 0.13671220676042139530 0.13669982412829995155 0.13672454480547457933 0.13672598474659025669 0.13672482280526310205 0.13672495225910097361 0.13672508741728961468
bigr:tp	0.00000000000000000000 0.05365325696766376495 0.02967077121138572693 -0.09399786591529846191 -0.06672728061676025391 0.07923993701115250587 0.07978709926828742027 0.07877647550776600838 0.07284222729504108429 0.08045006776228547096 0.08039666549302637577 0.07454130612313747406 0.02670046314597129822 0.07302201818674802780 0.14233455061912536621 0.23987671732902526855 0.07997552852611988783 0.08034388232044875622 0.08068301505409181118 0.07562074111774563789 0.07791040930896997452 0.08011044957675039768 0.08055841934401541948 0.07975649903528392315 0.17601306736469268799 0.07354213949292898178 0.08100915508111938834 0.08100307313725352287 0.07926745479926466942 0.08076235966291278601 0.08068124589044600725 0.08104829530930146575 0.08103500929428264499 0.08106995117850601673 0.08051600307226181030 0.08019482716917991638 0.08104511938290670514 0.08100445836316794157 0.08105580531992018223 0.08105348300887271762 0.08105782768689095974 0.08105249708751216531 0.08103636786108836532 0.08112044888548552990 0.08084282098570838571 0.08102037961361929774 0.08101642521796748042 0.08106007450260221958 0.08104363939492031932 0.08104870421811938286 0.08105866407277062535 0.08104451576946303248 0.08102589892223477364 0.08104211109457537532 0.08105890738079324365 0.08104912034468725324 0.08105908089783042669 0.08105915883788838983 0.08105917938519269228
bigr:aq	0.00000000000000000000 -0.52514098398387432098 -0.52924511022865772247 -0.53353122249245643616 -0.52490500360727310181 -0.51828547287732362747 -0.52918678149580955505 -0.53547607734799385071 -0.52152058947831392288 -0.51247484795749187469 -0.51301425183191895485 -0.52336884755641222000 -0.51715357461944222450 -0.53672474995255470276 -0.51583771780133247375 -0.52212447021156549454 -0.52576096449047327042 -0.51294627180323004723 -0.51224829605780541897 -0.52333519607782363892 -0.51318149780854582787 -0.51316931308247148991 -0.51149875903502106667 -0.51654538605362176895 -0.54121220298111438751 -0.49784991331398487091 -0.51152777776587754488 -0.51143541990313678980 -0.51486764941364526749 -0.51314667891710996628 -0.51552093029022216797 -0.51146973040886223316 -0.51152568927500396967 -0.51143375621177256107 -0.51292843208648264408 -0.46824676916003227234 -0.51159955840557813644 -0.51260176859796047211 -0.51141551055479794741 -0.51155492139514535666 -0.51147503475658595562 -0.51146625098772346973 -0.51145636592991650105 -0.51137495704460889101 -0.51171224541030824184 -0.51146475132554769516 -0.51146305352449417114 -0.51144859544001519680 -0.51142091909423470497 -0.51142109720967710018 -0.51142246788367629051 -0.51144141401164233685 -0.51155347807798534632 -0.51143433444667607546 -0.51142327405977994204 -0.51143192907329648733 -0.51142361166421324015 -0.51142376766074448824 -0.51142396859358996153
bigr:q.	0.00000000000000000000 -0.07629358247504569590 -0.07977104838937520981 -0.07723257353063672781 -0.07614293173537589610 -0.07637533289380371571 -0.07618180036661215127 -0.07644831645302474499 -0.08126207627356052399 -0.07794764754362404346 -0.07843067334033548832 -0.07630606554448604584 -0.07816799473948776722 -0.07693133526481688023 -0.07614288674085400999 -0.07604612465365789831 -0.07607710838783532381 -0.07610780117101967335 -0.07615521497791633010 -0.07598654477624222636 -0.07603002911491785198 -0.07601829731720499694 -0.07603141345316544175 -0.07604164391523227096 -0.07601707805588375777 -0.07611621124669909477 -0.07642569718882441521 -0.07629616314079612494 -0.07602007171954028308 -0.07602554606273770332 -0.07601135903678368777 -0.07658293296117335558 -0.07625242872745729983 -0.07611874153371900320 -0.07604751478356774896 -0.07779618725180625916 -0.07602992700412869453 -0.07602948661951813847 -0.07628155132988467813 -0.07602932392910588533 -0.07603021162503864616 -0.07631422899430617690 -0.07624622274306602776 -0.07602477041655220091 -0.07602921285433694720 -0.07603903330164030194 -0.07603783340891823173 -0.07603015654603950679 -0.07603020816168282181 -0.07603020961687434465 -0.07603027047298382968 -0.07602986996062099934 -0.07612293586134910583 -0.07603142032166942954 -0.07603022389230318367 -0.07603015057975426316 -0.07603019976522773504 -0.07603018551890272647 -0.07603017173823900521
bigr:sf	0.00000000000000000000 0.35734685882925987244 0.19411779940128326416 0.70460304617881774902 0.29669103026390075684 0.35793260717764496803 0.35980252688750624657 0.36257733055390417576 0.35158000048249959946 0.36249425308778882027 0.36244189506396651268 0.43338844925165176392 0.34767067618668079376 0.35763252153992652893 0.20667850971221923828 0.33911615796387195587 0.36093852343037724495 0.36234777164645493031 0.36313000065274536610 0.35371687822043895721 0.36375497828703373671 0.36107709119096398354 0.37862020172178745270 0.36064680293202400208 0.68278130888938903809 0.36106252297759056091 0.36385010927915573120 0.36385006853379309177 0.36007569218054413795 0.32588030025362968445 0.36261277366429567337 0.36383794515859335661 0.36391150101553648710 0.36393255868460983038 0.36129067838191986084 0.35844820085912942886 0.36357528495136648417 0.36363114963751286268 0.36384496907703578472 0.36362742108758538961 0.36374592303764075041 0.36386828718241304159 0.36385400849394500256 0.36403305106796324253 0.36382382269948720932 0.36382255621720105410 0.36373944603838026524 0.36386283731553703547 0.36383288842625916004 0.36379699793178588152 0.36385598906781524420 0.36358777689747512341 0.36377682944294065237 0.36382123176008462906 0.36385663994587957859 0.36386359203606843948 0.36385709047317504883 0.36385726858861744404 0.36385134258307516575
bigr:hy	0.00000000000000000000 0.64009930193424224854 0.26725737750530242920 0.22527693212032318115 0.43427360802888870239 0.45276981592178344727 0.44574920274317264557 0.46252896264195442200 0.44921075366437435150 0.46154163219034671783 0.46171839442104101181 0.44572088867425918579 0.43744638934731483459 0.54858342558145523071 0.39152015000581741333 0.47351942257955670357 0.48420170228928327560 0.45950904674828052521 0.46456457907333970070 0.54560639709234237671 0.46514618862420320511 0.70613534748554229736 0.46612333948723971844 0.47718268074095249176 0.50671558454632759094 0.50171935558319091797 0.46569353435188531876 0.46562574477866292000 0.49608614109456539154 0.46589191071689128876 0.46300138719379901886 0.46564922458492219448 0.46556242019869387150 0.46572421723976731300 0.47631652886047959328 0.45787048805505037308 0.46575563913211226463 0.46518179355189204216 0.46564233675599098206 0.46552387438714504242 0.46558709768578410149 0.46567560336552560329 0.46564568299800157547 0.46585147571749985218 0.46565281576476991177 0.46506583550944924355 0.46525463229045271873 0.46562789776362478733 0.46559808007441461086 0.46565541322343051434 0.46564870560541749001 0.46560566755943000317 0.46549148717895150185 0.48028223868459463120 0.46565009863115847111 0.46565750753507018089 0.46565100457519292831 0.46565137570723891258 0.46565154544077813625
bigr:f.	0.00000000000000000000 -0.04459644760936498642 -0.06998024135828018188 -0.08835941180586814880 -0.07999657467007637024 -0.04904759302735328674 -0.05006343312561511993 -0.04360025469213724136 0.82430322095751762390 -0.06944112852215766907 -0.08381208032369613647 -0.04312838241457939148 -0.05855146981775760651 -0.05305218510329723358 -0.05367653816938400269 -0.05026992037892341614 -0.04092647694051265717 -0.02004008833318948746 -0.04196704737842082977 -0.04463188163936138153 -0.02342664077877998352 -0.03782002860680222511 -0.03823448484763503075 -0.05059794709086418152 -0.04299160093069076538 -0.02493841387331485748 -0.04599954374134540558 -0.04255941044539213181 -0.03898256132379174232 -0.03760111983865499496 -0.03835705341771245003 -0.04758686013519763947 -0.04174211435019969940 -0.03956675902009010315 -0.02375676296651363373 -0.06881168112158775330 -0.03787086298689246178 -0.03781803138554096222 -0.04245857987552881241 -0.03785862121731042862 -0.03782480582594871521 -0.04264287557452917099 -0.04205394443124532700 -0.03738431725651025772 -0.04028760036453604698 -0.03800695855170488358 -0.03805411746725440025 -0.03785795811563730240 -0.03786681499332189560 -0.03784370049834251404 -0.03785704728215932846 -0.03780673490837216377 0.03435638174414634705 -0.03789778053760528564 -0.03785507939755916595 -0.03793497616425156593 -0.03785397810861468315 -0.03785350732505321503 -0.03785329405218362808
bigr:lf	0.00000000000000000000 -2.01241387054324150085 -2.55888563394546508789 -2.60635709762573242188 -1.55389261245727539062 -2.00764495506882667542 -2.00755562819540500641 -2.01379310712218284607 -1.58612450957298278809 -2.00113491341471672058 -2.00307914987206459045 -2.06309719383716583252 -2.19317048788070678711 -2.05642140656709671021 -2.45532450079917907715 -2.00267845205962657928 -2.00228188186883926392 -2.01124049350619316101 -1.99637811910361051559 -2.05510540306568145752 -1.98165531503036618233 -2.00121845863759517670 -1.99432654771953821182 -2.00202219095081090927 -2.00019025802612304688 -1.78969369828701019287 -1.99402603041380643845 -1.99392167991027235985 -2.00070772506296634674 -2.10541810840368270874 -2.00238245818763971329 -1.99405287299305200577 -1.99398847203701734543 -1.99378808494657278061 -1.70561444759368896484 -1.93976376205682754517 -1.99370430782437324524 -1.99446347448974847794 -1.99396225949749350548 -1.99782767146825790405 -1.99411411723122000694 -1.99395877076312899590 -1.99394484516233205795 -1.99370082747191190720 -1.99390053888782858849 -1.99433983350172638893 -1.97963570617139339447 -1.99396290723234415054 -1.99408363131806254387 -1.99411095352843403816 -1.99404160026460886002 -1.99419491132721304893 -1.99428146425634622574 -1.97934517683461308479 -1.99403794808313250542 -1.99404934654012322426 -1.99403564026579260826 -1.99403458880260586739 -1.99403375107795000076
bigr:sr	0.00000000000000000000 0.05059875501319766045 -0.20902569591999053955 -0.21407811343669891357 0.04566677287220954895 0.05229841358959674835 0.04822575021535158157 0.05539122945629060268 0.04861577413976192474 0.05729840410640463233 0.05729052395327016711 0.02185221016407012939 0.17385884374380111694 0.28240025043487548828 0.09813366457819938660 0.05319976015016436577 0.05267614405602216721 0.05697459040675312281 0.05746831407304853201 0.05418798793107271194 0.05755790293915197253 0.05602416000328958035 0.05754753662040457129 0.05267318710684776306 0.13745687156915664673 0.06732192821800708771 0.05763855390250682831 0.05763420014409348369 0.04964392352849245071 0.05705499148461967707 0.05488310870714485645 0.05763488879892975092 0.05765518199768848717 0.05764761747559532523 0.05615715356543660164 0.05522476532496511936 0.05756163597106933594 0.05759277450852096081 0.05763977271271869540 0.05759058578405529261 0.05761844478547573090 0.05764569144230335951 0.05764256935799494386 0.05768467966117896140 0.05764031497528776526 0.05762249825056642294 0.05759374971967190504 0.05764046486001461744 0.05763982888311147690 0.05763167905388399959 0.05764549254672601819 0.05758326523937284946 0.05761923821410164237 0.05763257335638627410 0.05764624825678765774 0.05764821928460150957 0.05764664505841210485 0.05764682672452181578 0.05764559144154191017
bigr:g;	0.00000000000000000000 -0.09337029082234948874 -0.09554522600956261158 -0.09637618204578757286 -0.09359101788140833378 -0.09406836447305977345 -0.09343462716788053513 -0.09289271885063499212 -0.09417549287900328636 -0.09290172631153836846 -0.09283587866229936481 -0.09296295186504721642 -0.09466583165340125561 -0.09360177884809672832 -0.09425345342606306076 -0.09305987780680879951 -0.09271303814603015780 -0.09268766982131637633 -0.09263284897315315902 -0.09351894352585077286 -0.09258039612905122340 -0.09260904509574174881 -0.09251042845426127315 -0.09256425462081097066 -0.09256969470879994333 -0.09273540729191154242 -0.09252109425142407417 -0.09252796668442897499 -0.09262467600638046861 -0.09258343142573721707 -0.09258031967328861356 -0.09252213238505646586 -0.09251754533033818007 -0.09252410879707895219 -0.09265495761064812541 -0.09260730232927016914 -0.09252434110385365784 -0.09252083100727759302 -0.09251970131299458444 -0.09255853667855262756 -0.09252963709877803922 -0.09252272653975524008 -0.09252021406427957118 -0.09250670784967951477 -0.09252119268057867885 -0.09252406127052381635 -0.09252894084784202278 -0.09252237094915471971 -0.09252166637452319264 -0.09252455961541272700 -0.09252203610958531499 -0.09252338644000701606 -0.09252447696053422987 -0.09252667814143933356 -0.09252167190425097942 -0.09252114361152052879 -0.09252147978986613452 -0.09252138805459253490 -0.09252130726235918701
bigr:e;	0.00000000000000000000 -0.30624887906014919281 -0.30567589681595563889 -0.30637721624225378036 -0.30374963302165269852 -0.30149926757439970970 -0.30133315315470099449 -0.29951793490909039974 -0.30353151680901646614 -0.29695998365059494972 -0.29720622941385954618 -0.29878652794286608696 -0.30152866523712873459 -0.30718654207885265350 -0.29898164304904639721 -0.29940047138370573521 -0.29977112798951566219 -0.29764024436008185148 -0.29696351545862853527 -0.30358656309545040131 -0.29692981438711285591 -0.29741532274056226015 -0.29651701153488829732 -0.29856323963031172752 -0.29889969364739954472 -0.29822982312180101871 -0.29653480980778113008 -0.29651629505679011345 -0.29769908939488232136 -0.29749987146351486444 -0.29742063977755606174 -0.29653621045872569084 -0.29653756105108186603 -0.29651891341200098395 -0.29704701062291860580 -0.29771678068209439516 -0.29656663886271417141 -0.29658364696661010385 -0.29650899517582729459 -0.29657646844862028956 -0.29652821400668472052 -0.29651991685386747122 -0.29653134703403338790 -0.29646894912002608180 -0.29654561280040070415 -0.29655331315007060766 -0.29658902750816196203 -0.29651297332020476460 -0.29651637701317667961 -0.29651504842331632972 -0.29651011899113655090 -0.29653968394268304110 -0.29653349233558401465 -0.29652542207622900605 -0.29651002550963312387 -0.29650888277683407068 -0.29650999576551839709 -0.29650997341377660632 -0.29650999297155067325
bigr:-u	0.00000000000000000000 0.87732504587620496750 -0.03760504815727472305 -0.07458129245787858963 -0.21148386318236589432 0.00405065156519412994 -0.02665048930794000626 0.00424347352236509323 0.00475585088133811951 0.00381631124764680862 0.00388946803286671638 0.00030496530234813690 -0.10851351637393236160 -0.01461164932698011398 0.00304240360856056213 -0.03341635037213563919 -0.00761991366744041443 0.02663438674062490463 0.00508309761062264442 0.01516731316223740578 0.00554084847681224346 -0.00348393153399229050 0.00550335738807916641 -0.00772141478955745697 0.00540547887794673443 0.09299711417406797409 0.00579828885383903980 0.00577632477506995201 -0.00538475532084703445 0.00470883306115865707 -0.00241755414754152298 0.00581277511082589626 0.00580288167111575603 0.00575238442979753017 0.00563845830038189888 0.00586480391211807728 0.00586465990636497736 0.00578068755567073822 0.00584495370276272297 0.00577617553062736988 0.00584702088963240385 0.00581265543587505817 0.00583194661885499954 0.00584517465904355049 0.00571460020728409290 0.00576052884571254253 0.00584341411013156176 0.00585592817515134811 0.00584194762632250786 0.00584261980839073658 0.00584109732881188393 0.00584920588880777359 0.00584266625810414553 0.00584467209409922361 0.00584195344708859921 0.00584444857668131590 0.00584247952792793512 0.00584271189291030169 0.00584302539937198162
bigr:59	0.00000000000000000000 -0.27554939128458499908 -0.27459932584315538406 -0.27443968644365668297 -0.27443951554596424103 -0.27496302360668778419 -0.27428928669542074203 -0.27489563263952732086 -0.24506108276546001434 -0.27881222404539585114 -0.28095691278576850891 -0.27747416775673627853 -0.27392559684813022614 -0.27285523526370525360 -0.27086309250444173813 -0.27132618054747581482 -0.27123951073735952377 -0.27100064721889793873 -0.27130665862932801247 -0.27043225755915045738 -0.27002313267439603806 -0.27053809957578778267 -0.27031144313514232635 -0.27053797408007085323 -0.27008684072643518448 -0.18511770665645599365 -0.27133891824632883072 -0.27552638109773397446 -0.27159462636336684227 -0.26998240780085325241 -0.27016192907467484474 -0.27133137779310345650 -0.27097588218748569489 -0.28507409058511257172 -0.24113562144339084625 -0.27020166884176433086 -0.27015269501134753227 -0.27026962419040501118 -0.26409139716997742653 -0.27028490742668509483 -0.27027674275450408459 -0.27214668365195393562 -0.27075484930537641048 -0.27424088353291153908 -0.27019171626307070255 -0.27036658511497080326 -0.27031755493953824043 -0.27032872242853045464 -0.27028086641803383827 -0.27028040611185133457 -0.27028217888437211514 -0.27026454312726855278 -0.27035929867997765541 -0.27028095372952520847 -0.27028044359758496284 -0.27027816092595458031 -0.27027955953963100910 -0.27027911692857742310 -0.27027871785685420036
